movieId,title,rating,imdbId,tmdbId,content
381,When a Man Loves a Woman (1994),3.82,111693,10449.0,Drama Romance alcoholism
382,Wolf (1994),3.16,111742,10395.0,Drama Horror Romance Thriller 
383,Wyatt Earp (1994),3.1,111756,12160.0,Western 
384,Bad Company (1995),3.25,112443,40480.0,Action Crime Drama 
385,"Man of No Importance, A (1994)",4.0,110455,52038.0,Drama 
386,S.F.W. (1994),3.0,111048,29444.0,Drama 
387,"Low Down Dirty Shame, A (1994)",2.38,110399,26352.0,Action Comedy 
388,Boys Life (1995),3.0,112570,39953.0,Drama 
389,"Colonel Chabert, Le (1994)",4.5,109454,41580.0,Drama Romance War 
390,Faster Pussycat! Kill! Kill! (1965),3.7,59170,315.0,Action Crime Drama 
391,Jason's Lyric (1994),4.5,110186,22067.0,Crime Drama 
393,Street Fighter (1994),2.5,111301,11667.0,Action Adventure Fantasy 
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),2.42,110027,8011.0,Action Fantasy 
406,Federal Hill (1994),3.0,109785,171857.0,Drama 
407,In the Mouth of Madness (1995),3.44,113409,2654.0,Horror Thriller 
408,8 Seconds (1994),3.0,109021,18069.0,Drama 
409,Above the Rim (1994),2.0,109035,19092.0,Crime Drama 
410,Addams Family Values (1993),3.1,106220,2758.0,Children Comedy Fantasy Christina Ricci Christopher Lloyd black comedy dark comedy family gothic
412,"Age of Innocence, The (1993)",3.5,106226,10436.0,Drama Edith Wharton
413,Airheads (1994),2.79,109068,13595.0,Comedy Comedy
414,"Air Up There, The (1994)",2.33,109067,46094.0,Comedy 
415,Another Stakeout (1993),2.53,106292,9409.0,Comedy Thriller 
416,Bad Girls (1994),2.5,109198,11853.0,Western 
417,Barcelona (1994),3.69,109219,16771.0,Comedy Romance 
418,Being Human (1993),3.0,106379,46924.0,Drama 
419,"Beverly Hillbillies, The (1993)",2.68,106400,11041.0,Comedy 
420,Beverly Hills Cop III (1994),2.72,109254,306.0,Action Comedy Crime Thriller 
421,Black Beauty (1994),3.21,109279,14522.0,Adventure Children Drama horses
422,Blink (1994),3.2,109297,26203.0,Thriller 
423,Blown Away (1994),2.85,109303,178.0,Action Thriller 
424,Blue Chips (1994),1.83,109305,19819.0,Drama 
425,Blue Sky (1994),3.75,109306,57834.0,Drama Romance Oscar (Best Actress) mental illness
426,Body Snatchers (1993),3.14,106452,4722.0,Horror Sci-Fi Thriller 
427,Boxing Helena (1993),2.54,106471,18215.0,Drama Mystery Romance Thriller 
428,"Bronx Tale, A (1993)",3.72,106489,1607.0,Drama 
429,Cabin Boy (1994),2.0,109361,26391.0,Comedy 
430,Calendar Girl (1993),3.75,106505,117553.0,Comedy Drama 
431,Carlito's Way (1993),3.74,106519,6075.0,Crime Drama Al Pacino gangster mafia
432,City Slickers II: The Legend of Curly's Gold (1994),2.65,109439,11310.0,Adventure Comedy Western 
433,Clean Slate (1994),2.75,109443,18658.0,Comedy 
434,Cliffhanger (1993),3.03,106582,9350.0,Action Adventure Thriller 
435,Coneheads (1993),2.42,106598,9612.0,Comedy Sci-Fi 
436,Color of Night (1994),2.57,109456,2124.0,Drama Thriller 
437,Cops and Robbersons (1994),2.17,109480,26261.0,Comedy 
438,"Cowboy Way, The (1994)",2.71,109493,19176.0,Action Comedy Drama 
440,Dave (1993),3.55,106673,11566.0,Comedy Romance President
441,Dazed and Confused (1993),3.93,106677,9571.0,Comedy 
442,Demolition Man (1993),3.09,106697,9739.0,Action Adventure Sci-Fi 
444,Even Cowgirls Get the Blues (1993),2.33,106834,34444.0,Comedy Romance 
445,Fatal Instinct (1993),3.0,106873,26141.0,Comedy 
446,Farewell My Concubine (Ba wang bie ji) (1993),3.83,106332,10997.0,Drama Romance 
448,Fearless (1993),3.62,106881,10443.0,Drama 
449,Fear of a Black Hat (1994),1.0,106880,20239.0,Comedy 
450,With Honors (1994),3.0,111732,16297.0,Comedy Drama 
451,Flesh and Bone (1993),4.0,106926,18551.0,Drama Mystery Romance 
452,Widows' Peak (1994),3.0,111712,25440.0,Drama 
453,For Love or Money (1993),2.8,106941,9024.0,Comedy Romance 
454,"Firm, The (1993)",3.53,106918,37233.0,Drama Thriller John Grisham
455,Free Willy (1993),2.39,106965,1634.0,Adventure Children Drama 
456,Fresh (1994),3.75,109842,13815.0,Crime Drama Thriller 
457,"Fugitive, The (1993)",3.99,106977,5503.0,Thriller based on a TV show
458,Geronimo: An American Legend (1993),2.8,107004,35588.0,Drama Western 
459,"Getaway, The (1994)",2.25,109890,2087.0,Action Adventure Crime Drama Romance Thriller 
460,Getting Even with Dad (1994),2.67,109891,41579.0,Comedy 
461,Go Fish (1994),2.75,109913,18620.0,Drama Romance 
464,Hard Target (1993),2.9,107076,2019.0,Action Adventure Crime Thriller 
466,Hot Shots! Part Deux (1993),2.87,107144,9255.0,Action Comedy War 
467,Live Nude Girls (1995),5.0,113674,26271.0,Comedy 
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.2,112966,10612.0,Comedy Romance 
469,"House of the Spirits, The (1993)",3.4,107151,2259.0,Drama Romance 
470,House Party 3 (1994),1.0,110064,16097.0,Comedy 
471,"Hudsucker Proxy, The (1994)",3.55,110074,11934.0,Comedy hula hoop
472,I'll Do Anything (1994),2.58,110097,106143.0,Comedy Drama 
473,In the Army Now (1994),1.86,110123,12475.0,Comedy War 
474,In the Line of Fire (1993),3.69,107206,9386.0,Action Thriller assassination
475,In the Name of the Father (1993),4.3,107207,7984.0,Drama Ireland
476,"Inkwell, The (1994)",1.0,110137,59930.0,Comedy Drama 
477,What's Love Got to Do with It? (1993),3.38,108551,15765.0,Drama Musical biopic
478,Jimmy Hollywood (1994),2.5,110197,31643.0,Comedy Crime Drama 
479,Judgment Night (1993),2.25,107286,6.0,Action Crime Thriller 
480,Jurassic Park (1993),3.75,107290,329.0,Action Adventure Sci-Fi Thriller Dinosaur
481,Kalifornia (1993),3.16,107302,10909.0,Drama Thriller 
482,Killing Zoe (1994),3.62,110265,507.0,Crime Drama Thriller 
484,Lassie (1994),3.0,110305,29918.0,Adventure Children 
485,Last Action Hero (1993),2.93,107362,9593.0,Action Adventure Comedy Fantasy 
486,Life with Mikey (1993),3.0,107413,42580.0,Comedy 
487,Lightning Jack (1994),2.5,110353,22317.0,Comedy Western 
488,M. Butterfly (1993),3.0,107468,1413.0,Drama Romance Japan sexuality
489,Made in America (1993),2.86,107478,12121.0,Comedy 
490,Malice (1993),3.0,107497,2246.0,Thriller 
491,"Man Without a Face, The (1993)",3.29,107501,10502.0,Drama 
492,Manhattan Murder Mystery (1993),3.75,107507,10440.0,Comedy Mystery 
493,Menace II Society (1993),3.67,107554,9516.0,Action Crime Drama 
494,Executive Decision (1996),3.38,116253,2320.0,Action Adventure Thriller 
495,In the Realm of the Senses (Ai no corrida) (1976),5.0,74102,5879.0,Drama 
496,What Happened Was... (1994),5.0,111689,83718.0,Comedy Drama Romance Thriller 
497,Much Ado About Nothing (1993),3.81,107616,11971.0,Comedy Romance Shakespeare
499,Mr. Wonderful (1993),2.5,107613,31911.0,Comedy Romance 
500,Mrs. Doubtfire (1993),3.39,107614,788.0,Comedy Drama cross dressing divorce men in drag
501,Naked (1993),3.67,107653,21450.0,Drama 
502,"Next Karate Kid, The (1994)",2.37,110657,11231.0,Action Children Romance 
504,No Escape (1994),3.0,110678,10447.0,Action Drama Sci-Fi 
505,North (1994),2.21,110687,31586.0,Comedy 
506,Orlando (1992),4.5,107756,9300.0,Drama Fantasy Romance 
507,"Perfect World, A (1993)",3.38,107808,9559.0,Crime Drama Thriller 
508,Philadelphia (1993),3.61,107818,9800.0,Drama AIDs
509,"Piano, The (1993)",3.54,107822,713.0,Drama Romance 
510,Poetic Justice (1993),3.0,107840,8291.0,Drama 
511,"Program, The (1993)",3.0,107889,18133.0,Action Drama 
512,"Puppet Masters, The (1994)",3.0,111003,25557.0,Horror Sci-Fi 
513,Radioland Murders (1994),3.38,110939,22588.0,Comedy Mystery Romance radio show business
514,"Ref, The (1994)",3.42,110955,10872.0,Comedy 
515,"Remains of the Day, The (1993)",3.6,107943,1245.0,Drama Romance Butler Housekeeper
516,Renaissance Man (1994),3.06,110971,11858.0,Comedy Drama military
517,Rising Sun (1993),3.28,107969,7007.0,Action Drama Mystery 
518,"Road to Wellville, The (1994)",2.38,111001,10467.0,Comedy 
519,RoboCop 3 (1993),2.4,107978,5550.0,Action Crime Drama Sci-Fi Thriller 
520,Robin Hood: Men in Tights (1993),3.13,107977,8005.0,Comedy 
521,Romeo Is Bleeding (1993),3.17,107983,2088.0,Crime Thriller 
522,Romper Stomper (1992),3.29,105275,10412.0,Action Drama Australia racism violence
523,Ruby in Paradise (1993),3.5,108000,47889.0,Drama 
524,Rudy (1993),3.49,108002,14534.0,Drama football
526,"Savage Nights (Nuits fauves, Les) (1992)",4.0,105032,41878.0,Drama 
527,Schindler's List (1993),4.22,108052,424.0,Drama War Holocaust based on a true story biography disturbing holocaust moving thought-provoking
528,"Scout, The (1994)",2.33,111094,35233.0,Comedy Drama 
529,Searching for Bobby Fischer (1993),3.88,108065,14291.0,Drama chess
531,"Secret Garden, The (1993)",3.25,108071,11236.0,Children Drama In Netflix queue
532,Serial Mom (1994),3.0,111127,11592.0,Comedy Crime Horror 
533,"Shadow, The (1994)",2.89,111143,8850.0,Action Adventure Fantasy Mystery 
534,Shadowlands (1993),3.61,108101,10445.0,Drama Romance C.S. Lewis
535,Short Cuts (1993),3.27,108122,695.0,Drama large cast
536,"Simple Twist of Fate, A (1994)",3.33,111194,43535.0,Drama 
537,Sirens (1994),3.17,111201,12519.0,Drama 
538,Six Degrees of Separation (1993),3.58,108149,23210.0,Drama race
539,Sleepless in Seattle (1993),3.47,108160,858.0,Comedy Drama Romance Empire State Building
540,Sliver (1993),2.67,108162,867.0,Thriller bad
541,Blade Runner (1982),4.1,83658,78.0,Action Sci-Fi Thriller Philip K. Dick androids artificial intelligence atmospheric cyberpunk dreamlike existentialism future mindfuck philosophical robots sci-fi
542,Son in Law (1993),2.79,108186,13203.0,Comedy Drama Romance 
543,So I Married an Axe Murderer (1993),3.32,108174,10442.0,Comedy Romance Thriller beat poetry
544,Striking Distance (1993),2.44,108238,11074.0,Action Crime 
546,Super Mario Bros. (1993),2.0,108255,9607.0,Action Adventure Children Comedy Fantasy Sci-Fi 
547,Surviving the Game (1994),3.25,111323,17585.0,Action Adventure Thriller 
548,Terminal Velocity (1994),2.75,111400,9057.0,Action Mystery Thriller 
549,Thirty-Two Short Films About Glenn Gould (1993),4.5,108328,20967.0,Drama Musical 
550,Threesome (1994),3.4,111418,10635.0,Comedy Romance 
551,"Nightmare Before Christmas, The (1993)",3.55,107688,9479.0,Animation Children Fantasy Musical Christmas Halloween
552,"Three Musketeers, The (1993)",3.26,108333,10057.0,Action Adventure Comedy Romance knights
553,Tombstone (1993),3.82,108358,11969.0,Action Drama Western 
555,True Romance (1993),3.8,108399,319.0,Crime Thriller 
556,"War Room, The (1993)",3.33,108515,26408.0,Documentary politics
558,"Pagemaster, The (1994)",2.94,110763,15139.0,Action Adventure Animation Children Fantasy 
562,Welcome to the Dollhouse (1995),3.54,114906,11446.0,Comedy Drama adolescence
563,Germinal (1993),4.0,107002,51980.0,Drama Romance 
564,Chasers (1994),1.5,109403,24405.0,Comedy 
567,Kika (1993),2.0,107315,8223.0,Comedy Drama 
568,Bhaji on the Beach (1993),3.5,106408,14587.0,Comedy Drama 
569,Little Big League (1994),2.67,110363,31504.0,Comedy Drama 
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",3.5,107225,23637.0,Drama 
574,Spanking the Monkey (1994),3.25,111252,17600.0,Comedy Drama 
575,"Little Rascals, The (1994)",2.66,110366,10897.0,Children Comedy 
577,Andre (1994),2.12,109120,21352.0,Adventure Children Drama 
579,"Escort, The (Scorta, La) (1993)",3.0,108059,68806.0,Crime Thriller 
580,Princess Caraboo (1994),2.8,110892,37345.0,Drama 
581,"Celluloid Closet, The (1995)",4.0,112651,32562.0,Documentary 
583,Dear Diary (Caro Diario) (1994),4.0,109382,25403.0,Comedy Drama 
585,"Brady Bunch Movie, The (1995)",2.74,112572,9066.0,Comedy 
586,Home Alone (1990),3.0,99785,771.0,Children Comedy christmas
587,Ghost (1990),3.43,99653,251.0,Comedy Drama Fantasy Romance Thriller overrated
588,Aladdin (1992),3.79,103639,812.0,Adventure Animation Children Comedy Musical Disney
589,Terminator 2: Judgment Day (1991),3.97,103064,280.0,Action Sci-Fi Arnold Schwarzenegger Scifi masterpiece Suspense apocalypse nuclear war robots sci-fi time travel
590,Dances with Wolves (1990),3.84,99348,581.0,Adventure Drama Western American Indians Native Americans
592,Batman (1989),3.43,96895,268.0,Action Crime Thriller superhero
593,"Silence of the Lambs, The (1991)",4.16,102926,274.0,Crime Horror Thriller Hannibal Lector disturbing drama gothic psychology suspense
594,Snow White and the Seven Dwarfs (1937),3.62,29583,408.0,Animation Children Drama Fantasy Musical Disney
595,Beauty and the Beast (1991),3.77,101414,10020.0,Animation Children Fantasy Musical Romance IMAX Disney
596,Pinocchio (1940),3.45,32910,10895.0,Animation Children Fantasy Musical Disney
597,Pretty Woman (1990),3.49,100405,114.0,Comedy Romance prostitution
599,"Wild Bunch, The (1969)",3.82,65214,576.0,Adventure Western 
600,Love and a .45 (1994),4.0,110395,15477.0,Action Comedy Crime 
602,"Great Day in Harlem, A (1994)",4.0,109934,124472.0,Documentary 
605,One Fine Day (1996),3.0,117247,7300.0,Drama Romance 
606,Candyman: Farewell to the Flesh (1995),3.0,112625,10824.0,Fantasy Horror 
608,Fargo (1996),4.12,116282,275.0,Comedy Crime Drama Thriller Coen Brothers KIDNAPPING Steve Buscemi based on a true story dark comedy
609,Homeward Bound II: Lost in San Francisco (1996),3.57,116552,25059.0,Adventure Children 
610,Heavy Metal (1981),3.55,82509,11827.0,Action Adventure Animation Horror Sci-Fi 
611,Hellraiser: Bloodline (1996),2.42,116514,8766.0,Action Horror Sci-Fi 
612,"Pallbearer, The (1996)",2.5,117283,23570.0,Comedy 
613,Jane Eyre (1996),3.19,116684,47333.0,Drama Romance 
615,Bread and Chocolate (Pane e cioccolata) (1973),3.0,70506,51242.0,Comedy Drama 
616,"Aristocats, The (1970)",3.41,65421,10112.0,Animation Children Disney
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",2.83,113083,4307.0,Comedy Drama 
618,Two Much (1995),3.0,118001,46029.0,Comedy Romance 
619,Ed (1996),2.6,116165,32308.0,Comedy 
626,"Thin Line Between Love and Hate, A (1996)",5.0,117891,28121.0,Comedy 
627,"Last Supper, The (1995)",3.33,113613,12520.0,Drama Thriller 
628,Primal Fear (1996),3.64,117381,1592.0,Crime Drama Mystery Thriller edward norton priest psychology suspense thought-provoking twist ending
631,All Dogs Go to Heaven 2 (1996),3.18,115509,19042.0,Adventure Animation Children Fantasy Musical Romance 
632,Land and Freedom (Tierra y libertad) (1995),4.0,114671,38884.0,Drama War 
633,Denise Calls Up (1995),5.0,112844,47449.0,Comedy 
634,Theodore Rex (1995),2.25,114658,36259.0,Comedy 
635,"Family Thing, A (1996)",3.0,116275,41852.0,Comedy Drama 
636,Frisk (1995),3.0,113122,40926.0,Drama 
637,Sgt. Bilko (1996),3.05,117608,9099.0,Comedy 
638,Jack and Sarah (1995),3.0,113448,2021.0,Romance babies
639,Girl 6 (1996),3.0,116414,61752.0,Comedy Drama 
640,Diabolique (1996),2.68,116095,10988.0,Drama Thriller 
645,Nelly & Monsieur Arnaud (1995),3.5,113947,12652.0,Drama 
647,Courage Under Fire (1996),3.33,115956,10684.0,Action Crime Drama War Gulf War
648,Mission: Impossible (1996),3.54,117060,954.0,Action Adventure Mystery Thriller based on a TV show
649,Cold Fever (Á köldum klaka) (1995),3.0,109028,68445.0,Comedy Drama 
650,Moll Flanders (1996),3.0,117071,18989.0,Drama 
653,Dragonheart (1996),3.09,116136,8840.0,Action Adventure Fantasy 
656,Eddie (1996),3.0,116168,11107.0,Comedy 
661,James and the Giant Peach (1996),3.45,116683,10539.0,Adventure Animation Children Fantasy Musical 
662,Fear (1996),3.29,116287,10543.0,Thriller 
663,Kids in the Hall: Brain Candy (1996),3.29,116768,18414.0,Comedy 
665,Underground (1995),4.33,114787,11902.0,Comedy Drama War 
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),2.81,112536,25087.0,Action 
668,Song of the Little Road (Pather Panchali) (1955),4.25,48473,5801.0,Drama India
670,"World of Apu, The (Apur Sansar) (1959)",4.75,52572,896.0,Drama India
671,Mystery Science Theater 3000: The Movie (1996),3.49,117128,3065.0,Comedy Sci-Fi spoof
673,Space Jam (1996),2.71,117705,2300.0,Adventure Animation Children Comedy Fantasy Sci-Fi Bugs Bunny
674,Barbarella (1968),3.17,62711,8069.0,Adventure Comedy Sci-Fi 
678,Some Folks Call It a Sling Blade (1993),3.83,108181,27768.0,Drama Thriller 
679,"Run of the Country, The (1995)",4.0,114307,221917.0,Drama 
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",4.12,58898,8072.0,Drama Mystery Romance Sci-Fi Thriller 
685,It's My Party (1996),4.0,113443,33245.0,Drama 
688,Operation Dumbo Drop (1995),2.33,114048,27281.0,Action Adventure Comedy War 
691,Mrs. Winterbourne (1996),3.33,117104,40001.0,Comedy Romance 
692,Solo (1996),2.0,117688,29621.0,Action Sci-Fi Thriller 
694,"Substitute, The (1996)",2.95,117774,20762.0,Action Crime Drama 
695,True Crime (1996),4.0,114736,37144.0,Mystery Thriller 
697,Feeling Minnesota (1996),2.7,116289,12656.0,Drama Romance 
698,Delta of Venus (1995),1.0,109593,38867.0,Drama 
700,Angus (1995),3.21,112368,25969.0,Comedy 
703,Boys (1996),2.0,115742,43634.0,Drama 
704,"Quest, The (1996)",2.57,117420,9103.0,Action Adventure 
706,Sunset Park (1996),3.0,117784,29649.0,Drama 
707,Mulholland Falls (1996),2.88,117107,10990.0,Crime Drama Thriller bad
708,"Truth About Cats & Dogs, The (1996)",3.39,117979,8866.0,Comedy Romance Veterinarian
709,Oliver & Company (1988),3.09,95776,12233.0,Adventure Animation Children Comedy Musical 
710,Celtic Pride (1996),2.56,115851,23449.0,Comedy 
711,Flipper (1996),3.05,116322,36355.0,Adventure Children 
714,Dead Man (1995),3.97,112817,922.0,Drama Mystery Western 
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.67,113362,11876.0,Drama Romance 
718,"Visitors, The (Visiteurs, Les) (1993)",4.12,108500,11687.0,Comedy Fantasy Sci-Fi 
719,Multiplicity (1996),2.84,117108,9304.0,Comedy 
720,Wallace & Gromit: The Best of Aardman Animation (1996),4.09,118114,503475.0,Adventure Animation Comedy Aardman
